Country,Province,District,Division,Location,Area,Sublocation,Longitude,Latitude
KENYA,WESTERN,VIHIGA,SABATIA,NORTH MARAGOLI,6.0212,KIGAMA,34.7657013,0.0908825
KENYA,WESTERN,VIHIGA,SABATIA,IZAVA NORTH,3.0647,MBALE,34.7294006,0.0935867
KENYA,WESTERN,VIHIGA,LUANDA,CENTRAL BUNYORE,4.4004,EMMABWI,34.5881996,0.0886394
KENYA,WESTERN,VIHIGA,SABATIA,IZAVA,3.1503,LYADUYWA,34.7044983,0.0915793
KENYA,WESTERN,VIHIGA,SABATIA,WODANGA,4.8711,MAMBAI,34.7877998,0.0908255
KENYA,WESTERN,VIHIGA,LUANDA,WEST BUNYORE,5.0585,EMBALI,34.5718994,0.0880461
KENYA,WESTERN,VIHIGA,SABATIA,IZAVA,3.2427,DEMESI,34.6879997,0.0922145
KENYA,WESTERN,VIHIGA,TIRIKI EAST,SHAMAKHOKO,4.4576,SENENDE,34.8172989,0.0854066
KENYA,WESTERN,VIHIGA,SABATIA,NORTH MARAGOLI,2.2799,MULUNDU(SABATIA),34.7481003,0.0863199
KENYA,WESTERN,VIHIGA,EMUHAYA,N.E BUNYORE,2.5528,EBUSILOLI,34.6567001,0.0798998
KENYA,WESTERN,VIHIGA,EMUHAYA,NORTH BUNYORE,3.3949,EBUKHAYA,34.6203995,0.0731109
KENYA,WESTERN,VIHIGA,VIHIGA,WAMULUMA,3.3655,KEGOYE,34.7331009,0.0790888
KENYA,WESTERN,VIHIGA,VIHIGA,LUGAGA,3.9863,VUNANDI,34.6842995,0.0728928
KENYA,WESTERN,VIHIGA,VIHIGA,WAMULUMA,4.881,MBIHI,34.7028999,0.0803837
KENYA,WESTERN,VIHIGA,TIRIKI WEST,GISAMBAI,3.8424,GAVUDUNYI,34.7909012,0.0758392
KENYA,WESTERN,VIHIGA,SABATIA,NORTH MARAGOLI,2.5851,KIVAGALA,34.7610016,0.076159
KENYA,WESTERN,VIHIGA,TIRIKI WEST,BANJA,8.7484,KIPCHEKWEN,34.8047981,0.0651054
KENYA,WESTERN,VIHIGA,LUANDA,CENTRAL BUNYORE,3.5041,ESSUNZA,34.6063004,0.070994
KENYA,WESTERN,VIHIGA,VIHIGA,CENTRAL MARAGOLI,4.4933,CHANGO,34.7321014,0.066706
KENYA,WESTERN,VIHIGA,TIRIKI WEST,GISAMBAI,5.6967,GAMOI,34.7765007,0.0622502
KENYA,WESTERN,VIHIGA,EMUHAYA,EAST BUNYORE,5.8599,EBUBAYI,34.6604004,0.0672339
KENYA,WESTERN,VIHIGA,LUANDA,WEST BUNYORE,5.901,EBUSIEKWE,34.5819016,0.0642791
KENYA,WESTERN,VIHIGA,LUANDA,CENTRAL BUNYORE,5.0244,ESSABA,34.5993996,0.0574739
KENYA,WESTERN,VIHIGA,VIHIGA,WAMULUMA,3.1126,CHAMBITI,34.7125015,0.0698504
KENYA,WESTERN,VIHIGA,EMUHAYA,EAST BUNYORE,2.4962,ESIRABE,34.6428986,0.0649358
KENYA,WESTERN,VIHIGA,EMUHAYA,NORTH BUNYORE,2.56,EBUKHUBI,34.6269989,0.0633773
KENYA,WESTERN,VIHIGA,TIRIKI WEST,GISAMBAI,6.1517,GIMAMOI,34.7501984,0.0561491
KENYA,WESTERN,VIHIGA,VIHIGA,LUGAGA,3.4299,MAGUI,34.6968002,0.0597345
KENYA,WESTERN,VIHIGA,TIRIKI WEST,GISAMBAI,7.5339,GALONA,34.7672997,0.045737
KENYA,WESTERN,VIHIGA,VIHIGA,CENTRAL MARAGOLI,3.2076,IKUMBA,34.7230988,0.0512991
KENYA,WESTERN,VIHIGA,VIHIGA,LUGAGA,4.5997,MUHANDA,34.6775017,0.0567832
KENYA,WESTERN,VIHIGA,TIRIKI WEST,BANJA,5.6789,GIVOGI,34.8171005,0.0549782
KENYA,WESTERN,VIHIGA,VIHIGA,CENTRAL MARAGOLI,4.7107,KIDUNDU,34.7050018,0.0477355
KENYA,WESTERN,VIHIGA,EMUHAYA,EAST BUNYORE,3.1611,ESIANDA,34.6314011,0.0514556
KENYA,WESTERN,VIHIGA,TIRIKI WEST,JEPKOYAI,4.9128,GIVOLE,34.7349014,0.0391775
KENYA,WESTERN,VIHIGA,EMUHAYA,NORTH BUNYORE,3.4044,EBULONGA,34.6152,0.0423508
KENYA,WESTERN,VIHIGA,VIHIGA,MUNGOMA,2.6136,KISIENYA,34.6710014,0.0435176
KENYA,WESTERN,VIHIGA,EMUHAYA,EAST BUNYORE,4.557,EMUTSALWA,34.6472015,0.0476163
KENYA,WESTERN,VIHIGA,LUANDA,WEST BUNYORE,5.016,ITUMBU,34.5766983,0.0439963
KENYA,WESTERN,VIHIGA,LUANDA,WEST BUNYORE,3.631,EBUSIRALO,34.6040001,0.031865
KENYA,WESTERN,VIHIGA,VIHIGA,CENTRAL MARAGOLI,5.1702,EMANDA,34.719101,0.0358375
KENYA,WESTERN,VIHIGA,LUANDA,WEST BUNYORE,4.4664,EBUSIKHALE,34.594101,0.0340789
KENYA,WESTERN,VIHIGA,VIHIGA,MUNGOMA,3.826,MADZUU,34.6855011,0.0388411
KENYA,WESTERN,VIHIGA,TIRIKI WEST,TAMBUA,6.1948,IVOLA,34.7890015,0.0367153
KENYA,WESTERN,VIHIGA,VIHIGA,MUNGOMA,6.5793,MAHANGA(VIHIGA),34.6693993,0.0264377
KENYA,WESTERN,VIHIGA,EMUHAYA,WEKHOMO,4.7493,IBOONA,34.6375008,0.0356122
KENYA,WESTERN,VIHIGA,TIRIKI WEST,JEPKOYAI,6.4114,KAPCHEMUGUNG,34.7485008,0.0271943
KENYA,WESTERN,VIHIGA,VIHIGA,SOUTH MARAGOLI,4.6701,LUSIOLA,34.6969986,0.0240827
KENYA,WESTERN,VIHIGA,EMUHAYA,WEKHOMO,4.8205,EBUSUNDI,34.6330986,0.0246229
KENYA,WESTERN,VIHIGA,LUANDA,S.W BUNYORE,4.1166,MWITUBWI,34.5750008,0.0125857
KENYA,WESTERN,VIHIGA,VIHIGA,SOUTH MARAGOLI,5.7639,IDELERI,34.7019005,0.0111456
KENYA,RIFT VALLEY,TURKANA,KIBISH,NAITA,696.7738,KOYASA,35.5214005,4.9548898
KENYA,RIFT VALLEY,TURKANA,KIBISH,NATAPAL,318.3695,KAITEDE,35.2056007,4.7849698
KENYA,RIFT VALLEY,TURKANA,LAPUR,MEYAN,103.2978,LEWAN,35.7608986,4.82477
KENYA,RIFT VALLEY,TURKANA,KAALING,KAIKOR,791.3723,LOITANIT,35.3540993,4.6977401
KENYA,RIFT VALLEY,TURKANA,LAPUR,MEYAN,298.1274,NAPEIKAR(LAPUR),35.6470985,4.8210101
KENYA,RIFT VALLEY,TURKANA,LAPUR,KOKURO,685.5549,KOKURO,35.6493988,4.7031202
KENYA,RIFT VALLEY,TURKANA,LOKICHOGGIO,LORAU,818.9539,LOKANGAE,34.9331017,4.3310199
KENYA,RIFT VALLEY,TURKANA,KAALING,LORUTH,348.9745,KOTOME,35.0603981,4.6347399
KENYA,RIFT VALLEY,TURKANA,LOKICHOGGIO,MOGILA,760.7829,MOGILA,34.4067993,4.3712201
KENYA,RIFT VALLEY,TURKANA,LAPUR,KOKURO,127.8449,SASAME,35.7471008,4.5893998
KENYA,RIFT VALLEY,TURKANA,KAALING,KAIKOR,390.5324,NALITA,35.2478981,4.4679899
KENYA,RIFT VALLEY,TURKANA,LAPUR,KAREBUR,231.3542,NABULUKOK,35.5825996,4.5652399
KENYA,RIFT VALLEY,TURKANA,KAALING,LORUTH,679.2769,LORUTH/ESOKON,35.0872993,4.45786
KENYA,RIFT VALLEY,TURKANA,LAPUR,KAREBUR,295.718,KAREBUR,35.7132988,4.43888
KENYA,RIFT VALLEY,TURKANA,KAALING,KAIKOR,447.1661,LOKOLIO,35.4138985,4.45471
KENYA,RIFT VALLEY,TURKANA,KAALING,YAPAKUNO,209.3394,KAKELAE,35.5909996,4.4644198
KENYA,RIFT VALLEY,TURKANA,LOKICHOGGIO,LOKICHOGGIO,416.8376,LOKARIWON,34.2638016,4.35008
KENYA,RIFT VALLEY,TURKANA,LOKICHOGGIO,NANAM,793.874,NANAM,34.6283989,4.2905102
KENYA,RIFT VALLEY,TURKANA,KAALING,YAPAKUNO,814.3678,KALEM,35.4637985,4.2984099
KENYA,RIFT VALLEY,TURKANA,LOKITAUNG,LOKITAUNG,207.2228,NAKALALE(LOKITAUNG),35.7313995,4.2725601
KENYA,RIFT VALLEY,TURKANA,LOKITAUNG,LOKITAUNG,34.7653,KACHODA,35.6749992,4.3078098
KENYA,RIFT VALLEY,TURKANA,LOKITAUNG,NGISSINGER,37.768,KANAMKONYI,35.8454018,4.32444
KENYA,RIFT VALLEY,TURKANA,KAALING,YAPAKUNO,833.3809,MILIMATATU,35.4160995,4.1612601
KENYA,RIFT VALLEY,TURKANA,LOKITAUNG,NGISSINGER,143.6097,LOWERENGAK,35.865799,4.24894
KENYA,RIFT VALLEY,TURKANA,KAALING,KAERIS,857.7781,NADUNGA,35.1814995,4.1044302
KENYA,RIFT VALLEY,TURKANA,LOKITAUNG,LOKITAUNG,99.9519,NATOO,35.7918015,4.2079902
KENYA,RIFT VALLEY,TURKANA,LOKICHOGGIO,SONGOT,357.4557,LOPWAURIN,34.7422981,4.14781
KENYA,RIFT VALLEY,TURKANA,LOKICHOGGIO,MOGILA,49.7343,LOPIDING,34.3699989,4.1786098
KENYA,RIFT VALLEY,TURKANA,LOKICHOGGIO,SONGOT,478.6269,SONGOT(LOKI),34.5337982,4.0788102
KENYA,RIFT VALLEY,TURKANA,LOKITAUNG,RIOKOMORI,138.1403,RIOKOMORI,35.7545013,4.1018701
KENYA,RIFT VALLEY,TURKANA,LOKITAUNG,NGISSINGER,180.1893,NACHOKUI,35.8377991,4.1191401
KENYA,RIFT VALLEY,TURKANA,LOKICHOGGIO,LOTETELEITIT,178.9111,LOREMEIT,34.3134995,4.0830102
KENYA,RIFT VALLEY,TURKANA,KAKUMA,PELEKECH,1009.1149,NAMON,35.0172997,3.9503601
KENYA,RIFT VALLEY,TURKANA,KAALING,KAERIS,311.3797,KANGAPUR,35.5139999,4.0351701
KENYA,RIFT VALLEY,TURKANA,LOKITAUNG,RIOKOMORI,105.1068,KOKISELEI,35.7485008,4.04245
KENYA,RIFT VALLEY,TURKANA,LOKICHOGGIO,SONGOT,374.2299,LOKADULE,34.7686996,3.9843199
KENYA,RIFT VALLEY,TURKANA,LOKITAUNG,KATABOI,443.3055,LOMEKUI,35.7262001,3.9414599
KENYA,RIFT VALLEY,TURKANA,KAALING,KAERIS,645.2227,KAERIS,35.4948997,3.89657
KENYA,RIFT VALLEY,TURKANA,KAKUMA,PELEKECH,215.0331,LOPUSIKI,34.8774986,3.8666899
KENYA,RIFT VALLEY,TURKANA,KAKUMA,NAKALALE,421.4802,LOSANYAIT,35.3059998,3.8134799
KENYA,RIFT VALLEY,TURKANA,OROPOI,KALOBEYEI,299.9663,NATIRA,34.5606995,3.8188801
KENYA,RIFT VALLEY,TURKANA,KAKUMA,NAKALALE,662.3817,NAKALALE(KAKUMA),35.2070007,3.7028799
KENYA,RIFT VALLEY,TURKANA,OROPOI,KALOBEYEI,289.7279,KALOBEYEI,34.6944008,3.7960899
KENYA,RIFT VALLEY,TURKANA,KAKUMA,KAKUMA,123.6718,LOPUR,34.8333015,3.783
KENYA,RIFT VALLEY,TURKANA,LOKITAUNG,KATABOI,171.0248,KATIKO,35.7420998,3.8174801
KENYA,RIFT VALLEY,TURKANA,KAALING,KAERIS,1071.903,KANUKURUDIO,35.5363007,3.6440101
KENYA,RIFT VALLEY,TURKANA,LOKITAUNG,KATABOI,273.568,KATABOI,35.7318001,3.7154801
KENYA,RIFT VALLEY,TURKANA,KAKUMA,PELEKECH,105.9852,LOKORE,34.9930992,3.7349801
KENYA,RIFT VALLEY,TURKANA,KAKUMA,KAKUMA,134.9997,NADAPAL(KAKUMA),34.8409004,3.7137101
KENYA,RIFT VALLEY,TURKANA,OROPOI,KALOBEYEI,251.867,LONYUDUK,34.6945992,3.6703501
KENYA,RIFT VALLEY,TURKANA,KALOKOL,KALOKOL,226.1148,NAMADAK,35.7689018,3.5838499
KENYA,RIFT VALLEY,TURKANA,KAKUMA,KAKUMA,241.913,MORUNGOLE,34.8899002,3.6286299
KENYA,RIFT VALLEY,TURKANA,KAKUMA,NAKALALE,621.8574,KOBWIN,35.046299,3.50947
KENYA,RIFT VALLEY,TURKANA,OROPOI,LORENG,315.4365,LORENG,34.6547012,3.5845101
KENYA,RIFT VALLEY,TURKANA,TURKWEL,LOMEYAN,523.6728,NACHURO,35.1912003,3.45629
KENYA,RIFT VALLEY,TURKANA,TURKWEL,LOMEYAN,892.9631,LOMEYAN(TURKWEL),35.3316994,3.3852201
KENYA,RIFT VALLEY,TURKANA,OROPOI,LETEA,556.9711,LORITIT,34.6996994,3.42348
KENYA,RIFT VALLEY,TURKANA,KALOKOL,KALOKOL,409.0218,KALOKOL,35.7812004,3.4196999
KENYA,RIFT VALLEY,TURKANA,KAKUMA,KAKUMA,146.086,TARACH,34.898201,3.5263
KENYA,RIFT VALLEY,TURKANA,KALOKOL,KALOKOL,505.1947,KAPUA,35.5960007,3.41694
KENYA,RIFT VALLEY,TURKANA,OROPOI,LETEA,727.4433,TULABALANY,34.919899,3.3460701
KENYA,RIFT VALLEY,TURKANA,KALOKOL,NAMUKUSE,105.4115,LOCHER AKENY,35.8811989,3.3963101
KENYA,RIFT VALLEY,TURKANA,OROPOI,LETEA,200.6624,KATELEMOT,34.5653992,3.3518901
KENYA,RIFT VALLEY,TURKANA,TURKWEL,NADAPAL,763.138,KAWALATHE,35.3973007,3.1830699
KENYA,RIFT VALLEY,TURKANA,KALOKOL,KANGATOTHA,245.2017,LOMOPUS,35.8106003,3.25893
KENYA,RIFT VALLEY,TURKANA,CENTRAL,LODWAR TOWN,179.1651,LODWAR TOWN,35.6083984,3.2407
KENYA,RIFT VALLEY,TURKANA,TURKWEL,LOMEYAN,369.751,KAPUS,35.1255989,3.1963201
KENYA,RIFT VALLEY,TURKANA,LOIMA,LOIMA,1361.3356,PUCH,34.8428993,3.0825
KENYA,RIFT VALLEY,TURKANA,CENTRAL,LODWAR TOWN,258.0086,NAPETET,35.7108994,3.1789601
KENYA,RIFT VALLEY,TURKANA,KERIO,LORENGELUP,285.2294,KANGAGETEI,35.8154984,3.0457799
KENYA,RIFT VALLEY,TURKANA,CENTRAL,KANAMKEMER,217.6479,NAWOITORONG,35.7000999,3.06811
KENYA,RIFT VALLEY,TURKANA,CENTRAL,LODWAR TOWN,26.0234,NAKWAMEKWI,35.5461998,3.1140499
KENYA,RIFT VALLEY,TURKANA,TURKWEL,NADAPAL,90.5918,NADAPAL(TURKWEL),35.4780998,3.0857899
KENYA,RIFT VALLEY,TURKANA,LOIMA,LOIMA,369.9246,LOCHOR-EKUYEN,35.0480003,2.9748399
KENYA,RIFT VALLEY,TURKANA,CENTRAL,KANAMKEMER,117.7273,KANAMKEMER,35.5922012,3.03813
KENYA,RIFT VALLEY,TURKANA,KERIO,LORENGELUP,90.5142,LORENGELUP,35.9151993,3.0581999
KENYA,RIFT VALLEY,TURKANA,KERIO,KERIO,180.2765,NADOTO,36.0393982,3.05688
KENYA,RIFT VALLEY,TURKANA,TURKWEL,NADAPAL,508.2293,TIYA,35.3758011,2.9944699
KENYA,RIFT VALLEY,TURKANA,TURKWEL,LORUGUM,585.0429,LORUGUM,35.2070007,2.91243
KENYA,RIFT VALLEY,TURKANA,TURKWEL,NADAPAL,94.2009,NAPEIKAR(TURKWEL),35.5607986,2.98365
KENYA,RIFT VALLEY,TURKANA,KERIO,KERIO,297.7052,KERIO,36.0369987,2.94028
KENYA,RIFT VALLEY,TURKANA,KERIO,LORENGELUP,453.0919,KAKIMAT,35.8821983,2.8824699
KENYA,RIFT VALLEY,TURKANA,LOKICHAR,LOCHWANGAMATAK,589.165,NAPUSIMORU,35.7579002,2.77332
KENYA,RIFT VALLEY,TURKANA,TURKWEL,LORUGUM,302.437,TURKWEL,35.4090004,2.9133
KENYA,RIFT VALLEY,TURKANA,LOKICHAR,LOCHWANGAMATAK,1037.2698,LOCHWANGAMATAK,35.5970001,2.7225101
KENYA,RIFT VALLEY,TURKANA,LOIMA,LOIMA,239.0512,NAMORUPUTH,35.0206985,2.8571801
KENYA,RIFT VALLEY,TURKANA,TURKWEL,LORUGUM,450.5761,KALEMUNYANG,35.3548012,2.7438099
KENYA,RIFT VALLEY,TURKANA,LOKICHAR,KALAPATA,569.7404,NAKALALEI,35.9477997,2.65381
KENYA,RIFT VALLEY,TURKANA,LOIMA,LOIMA,158.6703,LOCHOR EDOME,35.0121994,2.7461801
KENYA,RIFT VALLEY,TURKANA,LOIMA,LOKIRIAMA,87.2549,ATALAKAMUSIO,34.9229012,2.74014
KENYA,RIFT VALLEY,TURKANA,KERIO,KANGIRISAE,222.0905,NAKORET,36.2319984,2.72174
KENYA,RIFT VALLEY,TURKANA,LOIMA,LORENGIPPI,84.7316,NAKURIO(LOIMA),35.0185013,2.6642001
KENYA,RIFT VALLEY,TURKANA,KERIO,KANGIRISAE,455.9886,KANGIRISAE,36.1929016,2.6130099
KENYA,RIFT VALLEY,TURKANA,LOIMA,LORENGIPPI,64.8987,LODWAT,35.0746002,2.6095901
KENYA,RIFT VALLEY,TURKANA,LOKICHAR,LOKICHAR,651.2181,KAPESE,35.7160988,2.45559
KENYA,RIFT VALLEY,TURKANA,LOKICHAR,KALAPATA,505.9765,KALAPATA(TURKANA),35.9971008,2.4936299
KENYA,RIFT VALLEY,TURKANA,KATILU,KATILU,131.7097,KANAODON,35.4744987,2.5225
KENYA,RIFT VALLEY,TURKANA,LOKORI,KATILIA,776.3689,KATILIA,36.1973991,2.3557301
KENYA,RIFT VALLEY,TURKANA,KATILU,KATILU,269.5529,LOKAPEL,35.4696999,2.4223199
KENYA,RIFT VALLEY,TURKANA,LOKICHAR,KALAPATA,988.6401,LOPEROT,35.9718018,2.27074
KENYA,RIFT VALLEY,TURKANA,LOKICHAR,LOKICHAR,159.1613,LOKICHAR(TURKANA),35.6161003,2.35427
KENYA,RIFT VALLEY,TURKANA,KATILU,KATILU,342.2563,KATILU,35.4860001,2.26862
KENYA,RIFT VALLEY,TURKANA,LOKORI,KOCHODIN,756.2989,KOCHODIN,35.7361984,2.14645
KENYA,RIFT VALLEY,TURKANA,KATILU,KATILU,466.3447,KALEMUNGOROK,35.5620995,2.12602
KENYA,RIFT VALLEY,TURKANA,LOKORI,KOCHODIN,318.6518,LOPII,35.8991013,2.11128
KENYA,RIFT VALLEY,TURKANA,LOKORI,LOKORI,212.9772,LOKORI,36.0451012,1.9864
KENYA,RIFT VALLEY,TURKANA,LOKORI,LOKORI,338.5471,KANGEITIT,36.1473007,1.9317501
KENYA,RIFT VALLEY,TURKANA,LOKORI,LOCHAKULA,178.8597,LOKWAMUSING,35.9017982,1.96705
KENYA,CENTRAL,KIAMBU,LIMURU,NDEIYA,52.6476,THIGIO(KIAMBU),36.5684013,-1.20179
KENYA,EASTERN,MACHAKOS,MATUNGULU,KOMA ROCK,25.0684,KWALE(MACHAKOS),37.2066994,-1.19507
KENYA,RIFT VALLEY,KAJIADO,NGONG,NORTH KEEKONYOKIE,167.964,ENKORIKA(KAJIADO),36.3125,-1.26882
KENYA,COAST,TANA RIVER,GALORE,CHIFIRI,1941.6187,HAKOKA,39.5009003,-1.3617001
KENYA,NYANZA,KURIA,MABERA,BUGEMBE SOUTH,13.2511,KOMOSOKO,34.4438019,-1.20522
KENYA,NAIROBI,NAIROBI,KASARANI,KAHAWA,1.0138,KONGO SOWETO,36.9053001,-1.18584
KENYA,NAIROBI,NAIROBI,KASARANI,GITHURAI,1.4191,KAMUTHI,36.9042015,-1.1902
KENYA,NAIROBI,NAIROBI,KASARANI,ROYSAMBU,5.7041,NJATHAINI,36.8728981,-1.19854
KENYA,NAIROBI,NAIROBI,WESTLANDS,HIGHRIDGE,25.1904,KARURA,36.7995987,-1.2187999
KENYA,EASTERN,MACHAKOS,MATUNGULU,KOMA ROCK,50.7576,MUKENGESYA,37.1673012,-1.23441
KENYA,NAIROBI,NAIROBI,KASARANI,ROYSAMBU,15.0098,ROYSAMBU,36.8661995,-1.21523
KENYA,NAIROBI,NAIROBI,EMBAKASI,RUAI,60.4899,NGUNDU,37.0587006,-1.2528501
KENYA,CENTRAL,KIAMBU,KIAMBAA,KIHARA,2.6679,KIHARA(KIAMBU),36.7583008,-1.21354
KENYA,RIFT VALLEY,TRANS MARA,LOLGORIAN,ANGATA,70.8756,MASHANGWA,34.7233009,-1.27001
KENYA,CENTRAL,KIAMBU,KIAMBAA,KIHARA,2.0974,GACHIE,36.7743988,-1.21667
KENYA,NYANZA,KURIA,KEGONGA,NYABASI NORTH,6.3472,KUGITIMO,34.6814995,-1.23217
KENYA,NORTH EASTERN,GARISSA,SANGAILU,HANDARO,570.1722,HANDARO,40.6800003,-1.46973
KENYA,CENTRAL,KIAMBU,KIKUYU,KABETE,4.9355,KIBICHIKU,36.7303009,-1.22567
KENYA,NAIROBI,NAIROBI,KASARANI,KASARANI,17.1587,MWIKI,36.9570999,-1.2326
KENYA,NYANZA,KURIA,KEHANCHA,BUKIRA WEST,5.9524,NYAMAHARAGA,34.4766998,-1.23059
KENYA,NAIROBI,NAIROBI,WESTLANDS,KITISURU,8.9024,KITISURU,36.762001,-1.23841
KENYA,NAIROBI,NAIROBI,EMBAKASI,RUAI,39.726,RUAI,36.9998016,-1.25981
KENYA,CENTRAL,KIAMBU,KIKUYU,KARAI,59.6188,NACHU,36.553299,-1.25581
KENYA,NYANZA,KURIA,KEHANCHA,BUKIRA WEST,7.4019,NYANGITI(KURIA),34.5028992,-1.2449501
KENYA,NAIROBI,NAIROBI,WESTLANDS,KITISURU,9.5064,LORESHO,36.7428017,-1.25184
KENYA,CENTRAL,KIAMBU,KIKUYU,KINOO,8.7604,KINOO,36.6864014,-1.25691
KENYA,EASTERN,MACHAKOS,MATUNGULU,KOMA ROCK,69.7457,KOMA,37.1655006,-1.29878
KENYA,NYANZA,KURIA,KEHANCHA,GOKEHARAKA,14.4165,NYAMARANYA,34.5429993,-1.26024
KENYA,NORTH EASTERN,GARISSA,BURA,MANSABUBU,736.8468,GARASWEINO,40.1749001,-1.36561
KENYA,CENTRAL,KIAMBU,KIKUYU,KINOO,3.6112,UTHIRU(KIAMBU),36.7126999,-1.25271
KENYA,CENTRAL,KIAMBU,KIKUYU,KARAI,10.6845,LUSINGETTI,36.6142998,-1.27452
KENYA,NAIROBI,NAIROBI,DAGORETTI,UTHIRU/RUTHIMITU,2.9249,UTHIRU(NAIROBI),36.714901,-1.26546
KENYA,COAST,TANA RIVER,GALORE,MASABUBU,69.6303,BASABUBU,39.9641991,-1.2921
KENYA,NYANZA,KURIA,KEGONGA,NYABASI WEST,10.3293,NYAROHA,34.5994987,-1.2841001
KENYA,NAIROBI,NAIROBI,DAGORETTI,UTHIRU/RUTHIMITU,4.5446,RUTHIMITU,36.7018013,-1.2728699
KENYA,NYANZA,KURIA,KEHANCHA,BUKIRA SOUTH,13.0426,MASANGORA(KEHANCHA),34.5756989,-1.27703
KENYA,EASTERN,KITUI,YATTA,KWA VONZA,150.8681,MIKUYUNI(KITUI),37.8008995,-1.3535
KENYA,NYANZA,KURIA,KEGONGA,KEBAROTI,12.5391,TEBESI,34.6230011,-1.2942899
KENYA,EASTERN,MACHAKOS,MAVOKO,KATANI,41.69,KATANI(MACHAKOS),36.9928017,-1.32907
KENYA,NAIROBI,NAIROBI,DAGORETTI,MUTUINI,2.5336,MUTUINI,36.6898003,-1.29
KENYA,EASTERN,MACHAKOS,MAVOKO,LUKENYA,179.8734,MUTHWANI(MACHA),37.1338005,-1.3631001
KENYA,CENTRAL,KIAMBU,KIKUYU,KINOO,9.3417,GITIBA,36.6629982,-1.29318
KENYA,NAIROBI,NAIROBI,EMBAKASI,EMBAKASI,37.3856,EMBAKASI(NAIROBI),36.9331017,-1.31304
KENYA,EASTERN,MACHAKOS,MAVOKO,KATANI,95.2168,NGELANI(MAVOKO),37.0074005,-1.36682
KENYA,RIFT VALLEY,NAROK,MARA,KOYAKI,637.6071,SEKENANI,35.2002983,-1.49382
KENYA,NAIROBI,NAIROBI,KIBERA,KAREN,20.3527,KAREN,36.6917992,-1.3260601
KENYA,NYANZA,KURIA,KEGONGA,KEBAROTI,8.3914,KEBAROTI,34.632,-1.31512
KENYA,NYANZA,KURIA,NTIMARU,BWIREGE WEST,15.7783,MAKARARANGWE,34.6640015,-1.3259
KENYA,RIFT VALLEY,TRANS MARA,LOLGORIAN,ANGATA,25.9953,NGENDALEL,34.7565002,-1.34018
KENYA,NAIROBI,NAIROBI,KIBERA,MUGUMOINI,123.6052,BOMAS,36.8506012,-1.37104
KENYA,EASTERN,MACHAKOS,MAVOKO,KATANI,38.6504,SYOKIMAU,36.9417,-1.36359
KENYA,NYANZA,KURIA,NTIMARU,BWIREGE WEST,10.3291,NTIMARU,34.6907997,-1.3454601
KENYA,NAIROBI,NAIROBI,KIBERA,LANGATA,26.043,HARDY,36.7410011,-1.35817
KENYA,EASTERN,MACHAKOS,YATTA,KATANGI,53.1932,MEKILINGI,37.7394981,-1.37541
KENYA,RIFT VALLEY,KAJIADO,NGONG,OLOOLUA,12.7571,OLOOLUA,36.6805,-1.3556
KENYA,RIFT VALLEY,KAJIADO,NGONG,MOSIRO,279.3984,MOSIRO(KAJIADO),36.1665993,-1.45148
KENYA,RIFT VALLEY,TRANS MARA,LOLGORIAN,ANGATA,155.11,ANGATA,34.8303986,-1.39941
KENYA,COAST,TANA RIVER,GALORE,MILALULU,30.648,LAINI,39.9833984,-1.37666
KENYA,COAST,TANA RIVER,GALORE,WALDENA,1041.6283,WALDENA,39.0635986,-1.70549
KENYA,NYANZA,KURIA,NTIMARU,BWIREGE EAST,4.2319,GWITEMBE,34.7164001,-1.36906
KENYA,EASTERN,MACHAKOS,YATTA,KYUA,88.3693,KYUA,37.7607994,-1.43427
KENYA,RIFT VALLEY,KAJIADO,NGONG,NKAIMORONYA,4.8412,KANDISI,36.7478981,-1.3876899
KENYA,RIFT VALLEY,KAJIADO,CENTRAL,KITENKELA,97.5172,SHOLINKE,36.8223991,-1.42532
KENYA,RIFT VALLEY,KAJIADO,NGONG,ONGATA RONGAI,23.5579,LEMELEPO,36.7425003,-1.40917
KENYA,RIFT VALLEY,KAJIADO,NGONG,ONGATA RONGAI,5.3511,ONGATA RONGAI,36.7565002,-1.39632
KENYA,EASTERN,KITUI,YATTA,YATTA,32.9026,NYANYAA,37.858799,-1.44792
KENYA,EASTERN,MACHAKOS,YATTA,KYUA,57.1325,SYOKISINGA,37.6959991,-1.45298
KENYA,EASTERN,MACHAKOS,MAVOKO,LUKENYA,397.0814,MATHATANI,37.0842018,-1.55033
KENYA,EASTERN,MACHAKOS,MAVOKO,SETTLED AREA,37.5828,ATHI RIVER NORTH,36.9133987,-1.4468
KENYA,NORTH EASTERN,GARISSA,MASALANI,MASALANI,291.6482,GABABA,40.2196007,-1.52733
KENYA,EASTERN,MACHAKOS,MAVOKO,SETTLED AREA,37.6572,ATHI RIVER TOWNSHIP,36.9828987,-1.47495
KENYA,COAST,TANA RIVER,GALORE,CHEWANI,27.3001,CHEWANI,40.0279999,-1.46143
KENYA,EASTERN,MACHAKOS,YATHUI,MUTHETHENI,13.8297,KIONYWENI,37.4706993,-1.48785
KENYA,EASTERN,KITUI,YATTA,YATTA,62.5126,MAKUSYA,37.8115005,-1.49348
KENYA,RIFT VALLEY,KAJIADO,CENTRAL,KITENKELA,192.6306,KITENKELA,36.8828011,-1.5298001
